REAL - Entrada,REAL - Saída,tpv_usina,cum_avg
2021-01-16,2021-01-16 19:00:00,3.32,3.5678971861471864
2021-01-16,2021-01-16 19:30:00,7.236666666666667,3.5571190476190475
2021-01-16,2021-01-16 20:00:00,5.165,3.7104335317460317
2021-01-16,2021-01-16 20:30:00,4.1499999999999995,3.76861619047619
2021-01-16,2021-01-16 21:00:00,4.640000000000001,3.7832847985347984
2021-01-16,2021-01-16 21:30:00,5.199999999999999,3.8150149911816578
2021-01-16,2021-01-16 22:00:00,4.555,3.8644787414965984
2021-01-16,2021-01-16 22:30:00,6.669999999999999,3.888289819376026
2021-01-16,2021-01-16 23:00:00,5.38,3.981013492063492
2021-01-16,2021-01-16 23:30:00,5.6,4.026142089093702
2021-01-16,2021-01-17 00:00:00,5.69,4.075325148809524
2021-01-16,2021-01-17 00:30:00,6.02,4.1242546897546895
2021-01-16,2021-01-17 01:00:00,7.67,4.180011904761905
2021-01-16,2021-01-17 01:30:00,9.094999999999999,4.279725850340136
2021-01-18,2021-01-18 08:00:00,2.8466666666666662,2.8466666666666667
2021-01-18,2021-01-18 08:30:00,3.1900000000000004,2.8466666666666667
2021-01-18,2021-01-18 09:00:00,2.965,3.0183333333333335
2021-01-18,2021-01-18 09:30:00,3.7533333333333334,3.000555555555555
2021-01-18,2021-01-18 10:00:00,3.223333333333333,3.18875
2021-01-18,2021-01-18 10:30:00,4.012,3.1956666666666664
2021-01-18,2021-01-18 11:00:00,2.7775,3.331722222222222
2021-01-18,2021-01-18 11:30:00,5.27,3.252547619047619
2021-01-18,2021-01-18 12:00:00,4.384,3.5047291666666665
2021-01-18,2021-01-18 12:30:00,4.68,3.602425925925926
2021-01-18,2021-01-18 13:00:00,3.3975,3.710183333333333
2021-01-18,2021-01-18 13:30:00,3.7175,3.6817575757575756
2021-01-18,2021-01-18 14:00:00,3.55,3.684736111111111
2021-01-18,2021-01-18 14:30:00,5.94,3.6743717948717953
2021-01-18,2021-01-18 15:30:00,1.58,3.8362023809523813
2021-01-18,2021-01-18 16:00:00,7.0675,3.6857888888888883
2021-01-18,2021-01-18 16:30:00,4.52,3.897145833333333
2021-01-18,2021-01-18 17:00:00,4.105,3.9337843137254898
2021-01-18,2021-01-18 17:30:00,3.3533333333333335,3.943296296296296
2021-01-18,2021-01-18 18:00:00,4.5,3.9122456140350876
2021-01-18,2021-01-18 18:30:00,1.465,3.9416333333333333
2021-01-18,2021-01-18 19:00:00,7.4975000000000005,3.823698412698412
2021-01-18,2021-01-18 19:30:00,4.832,3.990689393939394
2021-01-18,2021-01-18 20:00:00,8.505,4.027268115942029
2021-01-18,2021-01-18 20:30:00,7.13,4.213840277777778
2021-01-18,2021-01-18 21:00:00,6.270833333333333,4.330486666666667
2021-01-18,2021-01-18 21:30:00,4.923333333333333,4.405115384615384
2021-01-18,2021-01-18 22:00:00,5.52,4.424308641975308
2021-01-18,2021-01-18 22:30:00,5.615,4.463440476190476
2021-01-18,2021-01-18 23:00:00,7.32,4.503149425287357
2021-01-18,2021-01-18 23:30:00,4.335,4.597044444444444
2021-01-18,2021-01-19 00:30:00,3.8,4.588591397849462
2021-01-18,2021-01-19 01:00:00,6.324,4.563947916666666
2021-01-18,2021-01-19 01:30:00,9.53,4.6172828282828275
2021-01-18,2021-01-19 02:00:00,11.03,4.761774509803921
2021-01-18,2021-01-19 02:30:00,10.07,4.940866666666667
2021-01-18,2021-01-19 03:00:00,8.21,5.083342592592592
2021-01-19,2021-01-19 07:00:00,1.56,1.56
2021-01-19,2021-01-19 07:30:00,1.27,1.56
2021-01-19,2021-01-19 08:00:00,2.1783333333333332,1.4149999999999998
2021-01-19,2021-01-19 08:30:00,1.785,1.6694444444444443
2021-01-19,2021-01-19 09:00:00,2.2866666666666666,1.6983333333333333
2021-01-19,2021-01-19 09:30:00,3.8699999999999997,1.816
2021-01-19,2021-01-19 10:00:00,2.83,2.158333333333333
2021-01-19,2021-01-19 10:30:00,2.85,2.254285714285714
2021-01-19,2021-01-19 11:00:00,3.1300000000000003,2.3287500000000003
2021-01-19,2021-01-19 11:30:00,4.223999999999999,2.417777777777778
2021-01-19,2021-01-19 12:00:00,2.61,2.5984000000000003
2021-01-19,2021-01-19 12:30:00,4.895,2.5994545454545452
2021-01-19,2021-01-19 13:00:00,4.324999999999999,2.7907500000000005
2021-01-19,2021-01-19 13:30:00,4.8925,2.9087692307692308
2021-01-19,2021-01-19 14:00:00,5.566666666666666,3.0504642857142863
2021-01-19,2021-01-19 14:30:00,4.91,3.218211111111111
2021-01-19,2021-01-19 16:00:00,4.69,3.3239479166666666
2021-01-19,2021-01-19 16:30:00,7.35,3.4043039215686277
2021-01-19,2021-01-19 17:00:00,5.835454545454545,3.6235092592592597
2021-01-19,2021-01-19 17:30:00,4.68,3.7399274322169056
2021-01-19,2021-01-19 18:00:00,5.292857142857143,3.78693106060606
2021-01-19,2021-01-19 19:00:00,6.1899999999999995,3.858641826427541
2021-01-19,2021-01-19 20:00:00,7.726666666666667,3.9646126524990164
2021-01-19,2021-01-19 20:30:00,6.574999999999999,4.128180218332392
2021-01-19,2021-01-19 21:00:00,8.17,4.2301310425685426
2021-01-19,2021-01-19 21:30:00,6.805714285714286,4.387725800865801
2021-01-19,2021-01-19 22:00:00,7.776666666666666,4.480725357975357
2021-01-19,2021-01-19 22:30:00,7.688333333333333,4.602797258297259
2021-01-19,2021-01-19 23:00:00,5.85,4.712994975262832
2021-01-19,2021-01-19 23:30:00,6.166666666666667,4.752202045081355
2021-01-19,2021-01-20 00:00:00,6.13,4.799350865800865
2021-01-19,2021-01-20 00:30:00,7.48,4.842275031420193
2021-01-19,2021-01-20 01:30:00,7.8149999999999995,4.924703936688312
2021-01-19,2021-01-20 02:00:00,7.2299999999999995,5.012288665879575
2021-01-19,2021-01-20 02:30:00,9.129999999999999,5.077515469824293
2021-01-19,2021-01-20 03:00:00,10.649999999999999,5.193300742115028
2021-01-19,2021-01-20 03:30:00,14.420000000000002,5.344875721500721
2021-01-19,2021-01-20 04:00:00,9.465,5.59014935064935
2021-01-19,2021-01-20 18:00:00,25.05,5.69211910457963
2021-01-20,2021-01-20 07:30:00,1.7266666666666666,1.7266666666666668
2021-01-20,2021-01-20 08:00:00,1.9800000000000002,1.7266666666666668
2021-01-20,2021-01-20 08:30:00,2.6833333333333336,1.8533333333333335
2021-01-20,2021-01-20 09:00:00,1.7833333333333332,2.1300000000000003
2021-01-20,2021-01-20 09:30:00,2.8800000000000003,2.0433333333333334
2021-01-20,2021-01-20 10:00:00,2.19,2.210666666666667
2021-01-20,2021-01-20 10:30:00,2.3775,2.207222222222222
2021-01-20,2021-01-20 11:00:00,2.81,2.231547619047619
2021-01-20,2021-01-20 11:30:00,2.9933333333333336,2.303854166666667
2021-01-20,2021-01-20 12:00:00,3.7175000000000002,2.3804629629629632
2021-01-20,2021-01-20 12:30:00,4.59,2.514166666666667
2021-01-20,2021-01-20 13:00:00,4.52,2.7028787878787877
2021-01-20,2021-01-20 13:30:00,4.04,2.8543055555555554
2021-01-20,2021-01-20 14:00:00,5.0225,2.9455128205128203
2021-01-20,2021-01-20 14:30:00,5.1975,3.093869047619048
2021-01-20,2021-01-20 15:00:00,5.2,3.234111111111111
2021-01-20,2021-01-20 15:30:00,5.880000000000001,3.3569791666666666
2021-01-20,2021-01-20 16:00:00,5.925000000000001,3.505392156862745
2021-01-20,2021-01-20 16:30:00,5.465,3.6398148148148146
2021-01-20,2021-01-20 17:00:00,4.33,3.735877192982456
2021-01-20,2021-01-20 17:30:00,5.3725000000000005,3.7655833333333333
2021-01-20,2021-01-20 18:00:00,6.064,3.842103174603175
2021-01-20,2021-01-20 18:30:00,8.9,3.9430984848484845
2021-01-20,2021-01-20 19:30:00,3.964,4.158615942028986
2021-01-20,2021-01-20 20:00:00,6.491666666666667,4.1505069444444445
2021-01-20,2021-01-20 20:30:00,3.7744444444444443,4.244153333333333
2021-01-20,2021-01-20 21:00:00,6.8375,4.226087606837607
2021-01-20,2021-01-20 21:30:00,6.4071428571428575,4.32280658436214
2021-01-20,2021-01-20 22:00:00,3.67,4.39724716553288
2021-01-20,2021-01-20 22:30:00,4.653333333333333,4.372169677066229
2021-01-20,2021-01-20 23:00:00,6.522857142857142,4.381541798941799
2021-01-20,2021-01-20 23:30:00,5.19,4.450616487455197
2021-01-20,2021-01-21 00:00:00,12.495000000000001,4.473722222222222
2021-01-20,2021-01-21 00:30:00,9.795,4.716791245791246
2021-01-20,2021-01-21 01:00:00,7.223333333333334,4.866150326797386
2021-01-20,2021-01-21 01:30:00,8.68,4.9334984126984125
2021-01-20,2021-01-21 02:00:00,7.63,5.037567901234568
2021-01-20,2021-01-21 02:30:00,8.02,5.107633633633633
2021-01-20,2021-01-21 03:30:00,9.85,5.18427485380117
2021-01-21,2021-01-21 07:30:00,2.255,2.255
2021-01-21,2021-01-21 08:00:00,2.08,2.255
2021-01-21,2021-01-21 08:30:00,2.2775,2.1675
2021-01-21,2021-01-21 09:00:00,2.6100000000000003,2.2041666666666666
2021-01-21,2021-01-21 09:30:00,3.326666666666666,2.305625
2021-01-21,2021-01-21 10:00:00,3.0075000000000003,2.5098333333333334
2021-01-21,2021-01-21 10:30:00,2.4175,2.5927777777777776
2021-01-21,2021-01-21 11:00:00,3.5,2.567738095238095
2021-01-21,2021-01-21 11:30:00,5.13,2.684270833333333
2021-01-21,2021-01-21 12:00:00,3.8766666666666665,2.9560185185185186
2021-01-21,2021-01-21 12:30:00,3.57,3.048083333333333
2021-01-21,2021-01-21 13:00:00,4.3025,3.0955303030303027
2021-01-21,2021-01-21 13:30:00,4.6975,3.196111111111111
2021-01-21,2021-01-21 14:00:00,4.62,3.3116025641025644
2021-01-21,2021-01-21 14:30:00,4.39,3.405059523809524
2021-01-21,2021-01-21 15:00:00,5.6850000000000005,3.470722222222222
2021-01-21,2021-01-21 15:30:00,5.0,3.609114583333333
2021-01-21,2021-01-21 16:00:00,4.853333333333333,3.6909313725490196
2021-01-21,2021-01-21 16:30:00,5.964,3.755509259259259
2021-01-21,2021-01-21 17:00:00,5.4799999999999995,3.8717456140350874
2021-01-21,2021-01-21 17:30:00,3.375,3.952158333333333
2021-01-21,2021-01-21 18:00:00,5.275,3.924674603174603
2021-01-21,2021-01-21 18:30:00,4.01,3.98605303030303
2021-01-21,2021-01-21 19:00:00,6.327500000000001,3.9870942028985503
2021-01-21,2021-01-21 19:30:00,3.313333333333334,4.084611111111111
2021-01-21,2021-01-21 20:00:00,5.88,4.0537600000000005
2021-01-21,2021-01-21 20:30:00,6.583333333333333,4.1240000000000006
2021-01-21,2021-01-21 21:00:00,5.508333333333333,4.215086419753086
2021-01-21,2021-01-21 21:30:00,5.09,4.261273809523809
2021-01-21,2021-01-21 22:00:00,6.625,4.289850574712643
2021-01-21,2021-01-21 22:30:00,6.083,4.367688888888889
2021-01-21,2021-01-21 23:00:00,5.04,4.423021505376344
2021-01-21,2021-01-22 00:00:00,6.67,4.442302083333334
2021-01-21,2021-01-22 01:00:00,13.27,4.509808080808081
2021-01-21,2021-01-22 02:00:00,7.4,4.767460784313725
2021-01-21,2021-01-22 03:00:00,12.46,4.84267619047619
2021-01-21,2021-01-22 03:30:00,10.06,5.054268518518518
2021-01-21,2021-01-22 05:00:00,11.77,5.189558558558558
2021-01-22,2021-01-22 07:00:00,1.42,1.42
2021-01-22,2021-01-22 07:30:00,0.9533333333333335,1.42
2021-01-22,2021-01-22 08:00:00,0.69,1.1866666666666668
2021-01-22,2021-01-22 08:30:00,1.545,1.021111111111111
2021-01-22,2021-01-22 09:00:00,3.11,1.1520833333333336
2021-01-22,2021-01-22 09:30:00,3.0066666666666664,1.5436666666666667
2021-01-22,2021-01-22 10:00:00,3.7366666666666664,1.7874999999999999
2021-01-22,2021-01-22 10:30:00,4.555,2.065952380952381
2021-01-22,2021-01-22 11:00:00,5.015,2.377083333333333
2021-01-22,2021-01-22 11:30:00,4.420000000000001,2.670185185185185
2021-01-22,2021-01-22 12:00:00,5.0925,2.8451666666666666
2021-01-22,2021-01-22 12:30:00,3.205,3.0494696969696973
2021-01-22,2021-01-22 13:00:00,4.14,3.0624305555555558
2021-01-22,2021-01-22 13:30:00,4.845,3.145320512820513
2021-01-22,2021-01-22 14:00:00,5.144285714285714,3.2667261904761906
2021-01-22,2021-01-22 14:30:00,4.295,3.3918968253968256
2021-01-22,2021-01-22 15:00:00,4.635,3.448340773809524
2021-01-22,2021-01-22 15:30:00,4.25,3.518144257703081
2021-01-22,2021-01-22 16:00:00,6.795,3.5588029100529095
2021-01-22,2021-01-22 16:30:00,5.92,3.729129072681704
2021-01-22,2021-01-22 17:00:00,6.048,3.838672619047619
2021-01-22,2021-01-22 17:30:00,5.640000000000001,3.943878684807256
2021-01-22,2021-01-22 18:00:00,5.78,4.020975108225108
2021-01-22,2021-01-22 18:30:00,5.3116666666666665,4.097454451345755
2021-01-22,2021-01-22 19:00:00,4.796,4.148046626984127
2021-01-22,2021-01-22 19:30:00,6.755,4.173964761904762
2021-01-22,2021-01-22 20:00:00,6.047499999999999,4.273235347985348
2021-01-22,2021-01-22 20:30:00,4.4719999999999995,4.338948853615521
2021-01-22,2021-01-22 21:00:00,5.1,4.343700680272109
2021-01-22,2021-01-22 21:30:00,5.044,4.369779967159277
2021-01-22,2021-01-22 22:00:00,4.867142857142857,4.392253968253969
2021-01-22,2021-01-22 22:30:00,5.09,4.407572964669738
2021-01-22,2021-01-22 23:00:00,4.826666666666667,4.42889880952381
2021-01-22,2021-01-22 23:30:00,5.57,4.440952380952381
2021-01-22,2021-01-23 00:00:00,4.77,4.474159663865546
2021-01-22,2021-01-23 00:30:00,10.89,4.482612244897958
2021-01-22,2021-01-23 01:00:00,6.54,4.6605952380952385
2021-01-22,2021-01-23 02:00:00,6.7,4.711389961389962
2021-01-22,2021-01-23 10:30:00,15.68,4.763721804511278
2021-01-23,2021-01-23 07:30:00,2.1166666666666667,2.1166666666666667
2021-01-23,2021-01-23 08:00:00,2.19,2.1166666666666667
2021-01-23,2021-01-23 08:30:00,2.0949999999999998,2.1533333333333333
2021-01-23,2021-01-23 09:00:00,1.125,2.133888888888889
2021-01-23,2021-01-23 09:30:00,2.8466666666666662,1.8816666666666668
2021-01-23,2021-01-23 10:00:00,3.5375,2.0746666666666664
2021-01-23,2021-01-23 10:30:00,3.5533333333333332,2.3184722222222223
2021-01-23,2021-01-23 11:00:00,4.72,2.4948809523809525
2021-01-23,2021-01-23 11:30:00,3.9450000000000003,2.7730208333333333
2021-01-23,2021-01-23 12:00:00,5.7,2.9032407407407406
2021-01-23,2021-01-23 12:30:00,4.8175,3.182916666666667
2021-01-23,2021-01-23 13:00:00,4.696666666666666,3.3315151515151515
2021-01-23,2021-01-23 13:30:00,4.798,3.4452777777777777
2021-01-23,2021-01-23 14:00:00,5.4925,3.5493333333333337
2021-01-23,2021-01-23 14:30:00,6.289999999999999,3.6881309523809525
2021-01-23,2021-01-23 15:00:00,6.68,3.8615888888888885
2021-01-23,2021-01-23 15:30:00,5.15,4.037739583333333
2021-01-23,2021-01-23 16:00:00,5.74,4.103166666666667
2021-01-23,2021-01-23 16:30:00,6.193333333333334,4.194101851851852
2021-01-23,2021-01-23 17:00:00,5.93,4.299324561403508
2021-01-23,2021-01-23 17:30:00,5.862500000000001,4.380858333333334
2021-01-23,2021-01-23 18:00:00,5.9350000000000005,4.451412698412698
2021-01-23,2021-01-23 18:30:00,8.51,4.518848484848484
2021-01-23,2021-01-23 19:00:00,6.2700000000000005,4.692376811594203
2021-01-23,2021-01-23 19:30:00,4.533333333333333,4.758111111111111
2021-01-23,2021-01-23 20:30:00,6.234,4.7491200000000005
2021-01-23,2021-01-23 21:00:00,9.1325,4.80623076923077
2021-01-23,2021-01-23 21:30:00,5.414,4.9664629629629635
2021-01-23,2021-01-23 22:00:00,4.673333333333333,4.9824464285714285
2021-01-23,2021-01-23 22:30:00,8.395999999999999,4.9717873563218395
2021-01-23,2021-01-23 23:00:00,8.89,5.085927777777778
2021-01-23,2021-01-23 23:30:00,8.005,5.208639784946237
2021-01-23,2021-01-24 00:00:00,8.157499999999999,5.296026041666667
2021-01-23,2021-01-24 00:30:00,8.625,5.382737373737374
2021-01-23,2021-01-24 01:00:00,9.83,5.478098039215686
2021-01-23,2021-01-24 01:30:00,7.78,5.602438095238095
2021-01-23,2021-01-24 03:00:00,13.12,5.662925925925926
2021-01-23,2021-01-25 17:00:00,48.23,5.864468468468468
2021-01-25,2021-01-25 07:00:00,1.44,1.44
2021-01-25,2021-01-25 07:30:00,2.04,1.44
2021-01-25,2021-01-25 08:00:00,2.1999999999999997,1.74
2021-01-25,2021-01-25 08:30:00,1.4375,1.8933333333333333
2021-01-25,2021-01-25 09:00:00,1.98,1.779375
2021-01-25,2021-01-25 09:30:00,3.39,1.8195000000000001
2021-01-25,2021-01-25 10:00:00,3.2775,2.0812500000000003
2021-01-25,2021-01-25 10:30:00,2.365,2.252142857142857
2021-01-25,2021-01-25 11:00:00,3.783333333333333,2.2662500000000003
2021-01-25,2021-01-25 11:30:00,2.5225,2.434814814814815
2021-01-25,2021-01-25 12:00:00,2.6366666666666667,2.443583333333333
2021-01-25,2021-01-25 12:30:00,2.4066666666666667,2.461136363636364
2021-01-25,2021-01-25 13:00:00,2.79,2.456597222222222
2021-01-25,2021-01-25 13:30:00,4.1175,2.48224358974359
2021-01-25,2021-01-25 14:00:00,3.1916666666666664,2.5990476190476195
2021-01-25,2021-01-25 14:30:00,5.575,2.6385555555555555
2021-01-25,2021-01-25 15:00:00,6.27,2.8220833333333335
2021-01-25,2021-01-25 15:30:00,4.05,3.0249019607843137
2021-01-25,2021-01-25 16:00:00,3.778,3.081851851851852
2021-01-25,2021-01-25 16:30:00,3.9725,3.1184912280701753
2021-01-25,2021-01-25 17:00:00,4.991666666666666,3.1611916666666664
2021-01-25,2021-01-25 17:30:00,5.890000000000001,3.248357142857143
2021-01-25,2021-01-25 18:00:00,4.641666666666667,3.3684318181818185
2021-01-25,2021-01-25 18:30:00,3.607142857142857,3.4237898550724633
2021-01-25,2021-01-25 19:00:00,2.26,3.4314295634920633
2021-01-25,2021-01-25 19:30:00,3.178,3.384572380952381
2021-01-25,2021-01-25 20:00:00,4.316000000000001,3.3766272893772893
2021-01-25,2021-01-25 20:30:00,2.8,3.4114188712522044
2021-01-25,2021-01-25 21:00:00,5.154,3.3895824829931973
2021-01-25,2021-01-25 21:30:00,5.9350000000000005,3.450424466338259
2021-01-25,2021-01-25 22:00:00,4.434166666666667,3.5332436507936507
2021-01-25,2021-01-25 22:30:00,3.8775000000000004,3.562305683563748
2021-01-25,2021-01-25 23:00:00,5.382222222222222,3.572155505952381
2021-01-25,2021-01-25 23:30:00,6.3133333333333335,3.6270060125060124
2021-01-25,2021-01-26 00:00:00,5.1,3.706015639589169
2021-01-25,2021-01-26 01:30:00,7.57,3.7458437641723354
2021-01-26,2021-01-26 07:00:00,1.94,1.94
2021-01-26,2021-01-26 07:30:00,1.955,1.94
2021-01-26,2021-01-26 08:00:00,2.466666666666667,1.9474999999999998
2021-01-26,2021-01-26 08:30:00,2.7649999999999997,2.1205555555555557
2021-01-26,2021-01-26 09:00:00,2.8275,2.2816666666666663
2021-01-26,2021-01-26 09:30:00,3.5379999999999994,2.390833333333333
2021-01-26,2021-01-26 10:00:00,4.016,2.582027777777778
2021-01-26,2021-01-26 10:30:00,2.8575,2.7868809523809523
2021-01-26,2021-01-26 11:00:00,2.2971428571428576,2.7957083333333332
2021-01-26,2021-01-26 11:30:00,1.91,2.7403121693121695
2021-01-26,2021-01-26 12:30:00,3.4880000000000004,2.6572809523809524
2021-01-26,2021-01-26 13:00:00,3.775714285714286,2.732800865800866
2021-01-26,2021-01-26 13:30:00,4.535,2.8197103174603178
2021-01-26,2021-01-26 14:00:00,4.8566666666666665,2.9516556776556775
2021-01-26,2021-01-26 14:30:00,4.113333333333333,3.0877278911564625
2021-01-26,2021-01-26 15:00:00,4.37,3.1561015873015874
2021-01-26,2021-01-26 15:30:00,5.87,3.231970238095238
2021-01-26,2021-01-26 16:00:00,4.2683333333333335,3.387148459383754
2021-01-26,2021-01-26 16:30:00,4.195,3.4361031746031743
2021-01-26,2021-01-26 17:00:00,6.005,3.4760451127819554
2021-01-26,2021-01-26 17:30:00,5.145,3.6024928571428574
2021-01-26,2021-01-26 18:00:00,5.776666666666666,3.6759455782312918
2021-01-26,2021-01-26 18:30:00,5.646666666666667,3.7714329004329006
2021-01-26,2021-01-26 19:00:00,4.423333333333333,3.8529648033126294
2021-01-26,2021-01-26 19:30:00,4.993333333333333,3.8767301587301586
2021-01-26,2021-01-26 20:00:00,4.6,3.921394285714286
2021-01-26,2021-01-26 20:30:00,6.005,3.9474945054945056
2021-01-26,2021-01-26 21:00:00,6.67375,4.023698412698413
2021-01-26,2021-01-26 21:30:00,4.61,4.118343112244898
2021-01-26,2021-01-26 22:00:00,7.58,4.1352967980295565
2021-01-26,2021-01-26 22:30:00,5.578,4.250120238095238
2021-01-26,2021-01-26 23:00:00,4.550000000000001,4.292955069124424
2021-01-26,2021-01-26 23:30:00,8.0625,4.300987723214286
2021-01-26,2021-01-27 00:00:00,7.76,4.414972943722944
2021-01-26,2021-01-27 00:30:00,6.1000000000000005,4.513356092436974
2021-01-26,2021-01-27 01:00:00,6.58,4.558688775510204
2021-01-26,2021-01-27 01:30:00,6.67,4.61483630952381
2021-01-26,2021-01-27 16:00:00,23.67,4.670381274131275
2021-01-27,2021-01-27 07:30:00,1.9119999999999997,1.9119999999999995
2021-01-27,2021-01-27 08:00:00,2.735,1.9119999999999995
2021-01-27,2021-01-27 08:30:00,2.816,2.3234999999999997
2021-01-27,2021-01-27 09:00:00,3.0,2.4876666666666662
2021-01-27,2021-01-27 09:30:00,3.045,2.61575
2021-01-27,2021-01-27 10:00:00,3.05,2.7016
2021-01-27,2021-01-27 10:30:00,2.8025,2.7596666666666665
2021-01-27,2021-01-27 11:00:00,5.285,2.765785714285714
2021-01-27,2021-01-27 11:30:00,3.68375,3.0806875000000002
2021-01-27,2021-01-27 12:00:00,3.34,3.1476944444444444
2021-01-27,2021-01-27 12:30:00,5.343333333333334,3.166925
2021-01-27,2021-01-27 13:00:00,5.226666666666667,3.3647803030303027
2021-01-27,2021-01-27 13:30:00,3.61,3.5199374999999997
2021-01-27,2021-01-27 14:00:00,5.726666666666667,3.5268653846153843
2021-01-27,2021-01-27 14:30:00,5.1850000000000005,3.6839940476190476
2021-01-27,2021-01-27 15:00:00,5.395,3.7840611111111118
2021-01-27,2021-01-27 15:30:00,5.49,3.8847447916666664
2021-01-27,2021-01-27 16:00:00,9.024000000000001,3.979171568627451
2021-01-27,2021-01-27 16:30:00,5.635,4.259439814814815
2021-01-27,2021-01-27 17:00:00,5.77,4.331837719298246
2021-01-27,2021-01-27 17:30:00,5.78,4.403745833333334
2021-01-27,2021-01-27 18:00:00,5.4475,4.469281746031746
2021-01-27,2021-01-27 18:30:00,3.772,4.5137462121212115
2021-01-27,2021-01-27 19:30:00,5.56,4.481496376811594
2021-01-27,2021-01-27 20:00:00,4.533333333333333,4.5264340277777775
2021-01-27,2021-01-27 20:30:00,9.594,4.5267100000000005
2021-01-27,2021-01-27 21:00:00,6.786666666666666,4.721605769230769
2021-01-27,2021-01-27 21:30:00,6.81,4.79808950617284
2021-01-27,2021-01-27 22:00:00,6.38875,4.869943452380952
2021-01-27,2021-01-27 22:30:00,6.239999999999999,4.9223160919540225
2021-01-27,2021-01-27 23:00:00,6.703333333333333,4.966238888888889
2021-01-27,2021-01-27 23:30:00,4.22,5.022274193548387
2021-01-27,2021-01-28 00:00:00,9.493333333333332,4.9972031249999995
2021-01-27,2021-01-28 01:00:00,6.728,5.133449494949494
2021-01-27,2021-01-28 01:30:00,9.65,5.180348039215686
2021-01-27,2021-01-28 02:00:00,8.456666666666665,5.30805238095238
2021-01-27,2021-01-28 03:00:00,8.815,5.395513888888889
